Fecha,Precipitacion_mm,Temperatura_C,Humedad_Relativa_%,Velocidad_Viento_m_s,Humedad_Suelo_Superficie_m3_m3,Humedad_Suelo_Raices_m3_m3,Radiacion_Solar_MJ_m2
2015-08-10,5.5,23.44,76.94,0.37,0.45581690470377606,0.4387868245442708,16.83
2015-08-11,1.26,23.76,72.66,0.92,0.44281768798828125,0.4378032684326172,19.1
2015-08-12,4.98,23.51,79.85,1.09,0.4342842102050781,0.43095842997233075,17.57
2015-08-13,6.15,24.46,76.92,0.77,0.4443105061848958,0.43099339803059894,17.68
2015-08-14,2.24,24.59,73.24,0.82,0.4420026143391927,0.43384869893391925,19.44
2015-08-15,2.29,24.18,75.95,0.71,0.43204689025878906,0.4288768768310547,17.56
2015-08-16,1.7,24.58,72.75,0.68,0.4244810740152995,0.42383702596028644,17.34
2015-08-17,5.7,24.06,75.09,0.91,0.42466990152994794,0.4192969004313151,16.5
2015-08-18,8.66,23.75,80.66,0.93,0.45124371846516925,0.42652130126953125,16.56
2015-08-19,3.52,24.13,72.19,1.27,0.44979413350423175,0.43743133544921875,20.37
2015-08-20,2.63,24.45,69.96,1.21,0.42666053771972656,0.4291845957438151,22.42
2015-08-21,8.37,23.76,81.53,0.95,0.447265625,0.4279823303222656,15.74
2015-08-22,10.11,23.13,84.4,0.42,0.46266937255859375,0.4376913706461589,13.14
2015-08-23,9.95,24.2,79.01,0.61,0.4694525400797526,0.4494101206461589,16.46
2015-08-24,10.21,23.12,80.9,0.99,0.4357147216796875,0.4442284901936849,15.71
2015-08-25,2.07,24.05,76.45,0.42,0.44451904296875,0.4374828338623047,18.44
2015-08-26,0.78,24.4,72.28,0.64,0.431369145711263,0.4331595102945964,16.49
2015-08-27,7.88,23.47,81.03,1.16,0.4324881235758464,0.4282601674397786,17.26
2015-08-28,3.75,24.83,71.66,0.35,0.4456011454264323,0.4334055582682292,21.2
2015-08-29,18.47,25.49,70.7,0.23,0.4477240244547526,0.4360516866048177,20.75
2015-08-30,3.3,25.43,68.29,0.48,0.41499964396158856,0.4426898956298828,21.56
2015-08-31,0.86,25.66,61.37,0.27,0.4116497039794922,0.43008867899576825,18.0
2015-09-01,1.19,25.66,64.37,0.42,0.4038645426432292,0.4211985270182292,18.4
2015-09-02,0.63,24.81,68.33,0.51,0.39725685119628906,0.4136969248453776,18.16
2015-09-03,3.16,24.86,70.74,0.31,0.3938496907552083,0.40717442830403644,16.33
2015-09-04,5.01,24.74,69.12,0.37,0.40796343485514325,0.4038206736246745,17.52
2015-09-05,5.56,24.46,75.6,0.71,0.4296162923177083,0.405636469523112,16.31
2015-09-06,5.5,24.21,79.42,0.81,0.4427331288655599,0.41566721598307294,18.88
2015-09-07,3.48,23.88,79.89,0.89,0.4295756022135417,0.41808446248372394,20.92
2015-09-08,2.82,24.61,74.6,1.27,0.42858250935872394,0.41676076253255206,21.85
2015-09-09,1.54,24.57,72.51,1.21,0.4152018229166667,0.41326459248860675,22.34
2015-09-10,4.13,23.95,78.66,0.86,0.4109210968017578,0.4082215627034505,19.75
2015-09-11,10.96,22.84,84.36,0.49,0.4449075063069661,0.4104359944661458,13.34
2015-09-12,7.19,23.67,74.6,0.13,0.46271514892578125,0.43430010477701825,20.2
2015-09-13,4.1,24.31,74.24,0.46,0.451382319132487,0.43788401285807294,21.3
2015-09-14,2.4,25.14,69.39,0.66,0.4376386006673177,0.43445269266764325,21.19
2015-09-15,5.22,24.17,77.92,0.93,0.4384466807047526,0.42963091532389325,17.3
2015-09-16,6.4,24.37,77.23,0.4,0.44646135965983075,0.4330132802327474,17.0
2015-09-17,6.72,24.19,77.19,0.21,0.45209503173828125,0.4390417734781901,15.93
2015-09-18,16.98,22.88,85.01,0.24,0.4494241078694661,0.4420235951741536,14.03
2015-09-19,8.98,23.23,84.01,0.21,0.4743658701578776,0.46013641357421875,15.07
2015-09-20,8.86,23.56,82.45,0.36,0.4338804880777995,0.4544518788655599,15.92
2015-09-21,1.33,24.36,75.3,0.1,0.4399878184000651,0.4449342091878255,20.54
2015-09-22,2.38,24.93,73.22,0.19,0.4305260976155599,0.43671735127766925,20.4
2015-09-23,4.44,24.41,75.46,0.32,0.4343579610188802,0.4309501647949219,17.52
2015-09-24,4.57,24.15,77.11,0.35,0.44595082600911456,0.43099085489908856,16.99
2015-09-25,4.02,24.76,74.07,0.2,0.4444440205891927,0.4325707753499349,20.6
2015-09-26,1.32,25.22,70.06,0.13,0.43815867106119794,0.4320354461669922,22.37
2015-09-27,1.28,25.53,65.79,0.24,0.4245611826578776,0.4267813364664714,22.73
2015-09-28,0.7,26.08,65.12,0.49,0.4013710021972656,0.41863123575846356,22.56
2015-09-29,0.69,25.89,64.34,0.29,0.38720703125,0.4099585215250651,21.91
2015-09-30,1.05,25.07,67.56,0.35,0.37625694274902344,0.40201759338378906,20.98
2015-10-01,2.27,24.19,71.2,0.84,0.3733895619710286,0.3955554962158203,18.36
2015-10-02,9.27,22.21,80.55,0.91,0.43293317159016925,0.3975454966227214,14.35
2015-10-03,8.48,24.24,71.25,0.3,0.4278990427652995,0.4022146860758464,21.04
2015-10-04,17.74,23.52,78.88,0.52,0.4685821533203125,0.4483388264973958,20.52
2015-10-05,1.09,25.44,68.34,0.19,0.45041529337565106,0.4502220153808594,21.27
2015-10-06,0.55,25.54,67.73,0.38,0.4300759633382161,0.4398244222005208,19.92
2015-10-07,0.4,25.3,64.85,0.12,0.414065678914388,0.43000539143880206,18.67
2015-10-08,1.3,24.43,70.29,0.6,0.40421485900878906,0.4214833577473958,17.11
2015-10-09,1.63,24.6,68.47,0.79,0.40056800842285156,0.4144471486409505,17.19
2015-10-10,6.4,23.86,75.92,0.51,0.41404151916503906,0.41018231709798175,14.7
2015-10-11,8.27,23.08,81.16,0.19,0.4437071482340495,0.4171123504638672,13.43
2015-10-12,8.06,22.7,86.1,0.11,0.459872563680013,0.43378448486328125,10.22
2015-10-13,11.9,22.91,84.38,0.25,0.4678916931152344,0.4463812510172526,15.56
2015-10-14,13.87,22.63,89.66,0.38,0.4698384602864583,0.4607378641764323,14.99
2015-10-15,11.76,23.38,85.26,0.27,0.4533678690592448,0.45223744710286456,17.52
2015-10-16,0.69,24.11,75.28,0.26,0.4589773813883464,0.4598573048909505,22.01
2015-10-17,4.08,24.06,77.33,0.49,0.44202740987141925,0.44963328043619794,19.12
2015-10-18,9.87,24.01,78.19,0.11,0.4666455586751302,0.45585060119628906,21.01
2015-10-19,19.68,24.09,81.31,0.49,0.4629834493001302,0.45860926310221356,16.95
2015-10-20,24.2,24.18,78.43,0.29,0.4475282033284505,0.4621543884277344,20.52
2015-10-21,27.29,24.32,74.01,0.38,0.46379534403483075,0.45514806111653644,19.44
2015-10-22,4.38,24.13,74.84,0.19,0.45056406656901044,0.4431877136230469,18.83
2015-10-23,7.32,23.17,82.74,0.46,0.465731938680013,0.4469312032063802,16.96
2015-10-24,13.63,22.58,84.04,0.16,0.4802144368489583,0.46817906697591144,13.06
2015-10-25,10.91,22.59,81.05,0.23,0.4621194203694661,0.4714406331380208,16.0
2015-10-26,20.59,22.37,81.4,0.43,0.4374268849690755,0.44751739501953125,12.62
2015-10-27,8.57,22.69,84.37,0.13,0.45138104756673175,0.4388955434163411,10.7
2015-10-28,10.37,23.4,82.59,0.28,0.4659004211425781,0.44993019104003906,16.49
2015-10-29,8.31,22.84,87.79,0.66,0.47618548075358075,0.4694061279296875,15.33
2015-10-30,4.59,22.81,85.06,0.72,0.4722716013590495,0.4720357259114583,16.31
2015-10-31,1.53,23.1,81.77,0.92,0.459469477335612,0.466616948445638,21.21
2015-11-01,3.94,22.49,79.67,0.23,0.4457683563232422,0.4563922882080078,18.28
2015-11-02,9.77,21.67,87.46,0.14,0.47230275472005206,0.4586753845214844,15.07
2015-11-03,27.55,21.53,89.47,0.37,0.4546082814534505,0.46895599365234375,14.41
2015-11-04,17.29,22.0,89.4,0.34,0.4854227701822917,0.4762102762858073,10.94
2015-11-05,22.12,21.93,92.42,0.72,0.462649663289388,0.45603688557942706,13.41
2015-11-06,3.73,22.19,84.62,0.93,0.4665075937906901,0.46032269795735675,19.94
2015-11-07,2.05,22.08,82.94,0.93,0.4510987599690755,0.45370737711588544,21.71
2015-11-08,3.46,23.14,82.43,0.22,0.44558461507161456,0.44683392842610675,17.84
2015-11-09,5.12,23.52,81.42,0.4,0.4527581532796224,0.44476318359375,15.03
2015-11-10,2.13,23.01,81.34,0.72,0.45215924580891925,0.4480883280436198,15.69
2015-11-11,6.02,22.44,84.2,0.38,0.450351079305013,0.44588279724121094,14.8
2015-11-12,31.33,22.6,88.25,0.57,0.4580605824788411,0.4674390157063802,10.78
2015-11-13,6.66,22.32,88.03,0.85,0.47653452555338544,0.4719072977701823,15.76
2015-11-14,7.53,22.31,88.53,0.98,0.47783788045247394,0.4751110076904297,14.7
2015-11-15,13.5,22.17,89.9,1.07,0.45433934529622394,0.4678872426350911,10.81
2015-11-16,24.08,21.85,89.64,0.6,0.4669869740804036,0.4791495005289714,11.13
2015-11-17,15.81,22.47,85.15,0.19,0.484375,0.4812202453613281,12.18
2015-11-18,27.42,21.45,89.56,0.13,0.4763234456380208,0.4628639221191406,6.21
2015-11-19,6.44,21.27,90.15,0.81,0.47423871358235675,0.46921857198079425,7.15
2015-11-20,2.6,21.62,82.42,1.02,0.4685045878092448,0.4714221954345703,17.64
2015-11-21,0.26,22.06,74.07,0.89,0.451052983601888,0.4624093373616536,21.16
2015-11-22,0.94,21.76,82.9,1.02,0.4356587727864583,0.4510949452718099,20.31
2015-11-23,9.51,22.57,88.08,0.94,0.45312754313151044,0.44572194417317706,15.92
2015-11-24,6.93,22.23,88.1,1.14,0.47039159138997394,0.45780181884765625,16.63
2015-11-25,6.61,22.26,87.07,1.29,0.47057660420735675,0.46262550354003906,17.35
2015-11-26,1.99,22.09,84.86,1.33,0.4611765543619792,0.46126047770182294,17.62
2015-11-27,11.21,22.02,86.54,0.75,0.46375783284505206,0.4637718200683594,15.46
2015-11-28,5.6,22.34,80.76,0.27,0.4645551045735677,0.46215184529622394,15.24
2015-11-29,1.84,21.88,84.78,0.25,0.4617455800374349,0.4607855478922526,17.18
2015-11-30,2.49,23.49,74.37,0.19,0.44910430908203125,0.4536895751953125,19.84
2015-12-01,3.74,23.46,79.43,0.08,0.4488836924235026,0.447811762491862,13.55
2015-12-02,3.27,23.89,77.94,0.34,0.4500192006429036,0.44663747151692706,17.38
2015-12-03,9.92,23.04,81.2,0.89,0.4640509287516276,0.45020103454589844,15.49
2015-12-04,0.36,24.8,57.78,0.53,0.453732172648112,0.45637257893880206,16.2
2015-12-05,4.25,22.69,83.41,1.33,0.4420331319173177,0.4470787048339844,17.54
2015-12-06,2.17,21.72,83.16,1.4,0.44948450724283856,0.4448477427164714,15.89
2015-12-07,5.91,22.13,84.12,0.95,0.4501088460286458,0.44262059529622394,14.74
2015-12-08,2.03,22.86,80.73,0.49,0.4503974914550781,0.4443346659342448,12.66
2015-12-09,5.98,23.92,79.15,0.19,0.4499257405598958,0.44238917032877606,16.79
2015-12-10,1.94,24.36,74.87,0.07,0.45233599344889325,0.4451700846354167,19.56
2015-12-11,13.8,24.18,78.8,0.55,0.44509315490722656,0.4432506561279297,17.52
2015-12-12,18.51,23.53,80.7,0.52,0.4691416422526042,0.461822509765625,17.01
2015-12-13,14.44,22.61,83.58,0.64,0.44898033142089844,0.4633464813232422,12.8
2015-12-14,4.38,23.3,76.84,0.22,0.46050071716308594,0.4586232503255208,12.36
2015-12-15,5.39,23.14,77.96,0.33,0.46167627970377606,0.45866839090983075,14.8
2015-12-16,4.46,22.74,78.75,0.25,0.4659716288248698,0.4617754618326823,17.43
2015-12-17,3.51,23.11,76.52,0.25,0.46273231506347656,0.4615052541097005,17.83
2015-12-18,8.01,23.29,79.13,0.6,0.46426645914713544,0.4594249725341797,15.07
2015-12-19,4.6,22.42,81.93,1.26,0.4677117665608724,0.46494293212890625,16.3
2015-12-20,2.5,21.74,79.57,1.47,0.4604835510253906,0.46176910400390625,16.64
2015-12-21,1.01,21.67,77.96,1.56,0.44413503011067706,0.45403162638346356,18.64
2015-12-22,7.13,21.87,82.09,1.8,0.4463507334391276,0.44716835021972656,17.32
2015-12-23,1.87,21.75,77.49,1.47,0.45282618204752606,0.4505469004313151,18.66
2015-12-24,1.15,21.39,76.36,1.51,0.4360644022623698,0.44461695353190106,18.85
2015-12-25,0.98,20.92,74.84,1.7,0.42511940002441406,0.4372609456380208,18.98
2015-12-26,5.8,21.54,78.23,1.92,0.42621103922526044,0.430850346883138,19.61
2015-12-27,4.95,21.64,78.7,1.67,0.44567426045735675,0.4325002034505208,20.22
2015-12-28,2.46,21.85,77.22,1.04,0.4419657389322917,0.4342384338378906,18.61
2015-12-29,1.48,23.04,75.87,1.0,0.4300149281819661,0.431393305460612,20.69
2015-12-30,1.99,22.43,79.55,1.69,0.4203802744547526,0.42609214782714844,18.1
2015-12-31,6.19,21.92,79.93,1.7,0.42712656656901044,0.4223779042561849,17.5
2016-01-01,16.71,21.58,82.24,1.34,0.44847997029622394,0.44528643290201825,14.91
2016-01-02,10.75,22.14,79.38,0.74,0.44138018290201825,0.4494056701660156,14.85
2016-01-03,6.47,23.04,72.09,0.47,0.4422200520833333,0.44021034240722656,17.45
2016-01-04,1.54,23.71,68.95,0.09,0.4510211944580078,0.4445616404215495,19.53
2016-01-05,3.34,23.32,75.71,0.47,0.4448172251383464,0.4416484832763672,17.42
2016-01-06,13.93,22.78,83.71,0.67,0.454409917195638,0.4439442952473958,14.98
2016-01-07,5.42,23.03,80.93,0.55,0.43288103739420575,0.4471931457519531,14.45
2016-01-08,6.23,22.92,82.03,1.18,0.458157221476237,0.44641876220703125,17.79
2016-01-09,1.57,22.35,77.44,1.32,0.4533240000406901,0.44914690653483075,21.0
2016-01-10,1.74,22.1,73.37,1.18,0.4321282704671224,0.4424521128336589,19.24
2016-01-11,3.65,21.66,77.79,1.35,0.43573951721191406,0.43625640869140625,18.28
2016-01-12,2.23,22.65,73.48,1.04,0.43253835042317706,0.4327576955159505,19.85
2016-01-13,0.13,21.45,69.88,1.35,0.42293230692545575,0.428036371866862,20.24
2016-01-14,0.65,21.97,64.9,0.89,0.40253321329752606,0.42069244384765625,20.93
2016-01-15,0.13,22.93,65.36,0.87,0.3901971181233724,0.41290855407714844,22.14
2016-01-16,0.05,22.86,65.16,0.79,0.3747374216715495,0.40475018819173175,21.83
2016-01-17,0.0,23.25,64.72,0.58,0.3602212270100911,0.3967469533284505,22.59
2016-01-18,0.0,23.64,58.3,0.5,0.34613800048828125,0.3889427185058594,21.91
2016-01-19,0.47,21.74,72.55,1.65,0.3339983622233073,0.3816973368326823,18.48
2016-01-20,0.89,22.17,73.58,1.67,0.32994969685872394,0.375701904296875,21.53
2016-01-21,2.02,20.92,74.29,1.5,0.325161616007487,0.3700548807779948,19.55
2016-01-22,1.81,22.51,72.09,0.81,0.3321921030680339,0.36594581604003906,20.36
2016-01-23,0.47,24.21,62.98,0.12,0.33044179280598956,0.3621877034505208,21.14
2016-01-24,3.99,23.37,76.58,0.86,0.3304615020751953,0.3583965301513672,15.58
2016-01-25,1.21,22.48,75.94,1.74,0.348178227742513,0.3564656575520833,21.6
2016-01-26,0.33,21.01,66.5,1.56,0.33391443888346356,0.3529186248779297,22.53
2016-01-27,1.58,21.94,73.68,1.13,0.3215923309326172,0.34894688924153644,20.49
2016-01-28,0.79,24.15,65.1,0.31,0.3177019755045573,0.34575970967610675,20.04
2016-01-29,0.94,24.15,70.3,0.58,0.3112468719482422,0.3424275716145833,19.34
2016-01-30,1.53,22.57,76.03,1.71,0.3098163604736328,0.3393440246582031,19.54
2016-01-31,0.81,21.0,72.54,1.55,0.30338096618652344,0.33615557352701825,20.28
2016-02-01,2.78,22.3,69.9,0.97,0.29808298746744794,0.3329124450683594,22.04
2016-02-02,3.95,22.94,70.98,1.02,0.31358591715494794,0.3303368886311849,19.62
2016-02-03,2.03,22.53,74.53,1.56,0.3354256947835286,0.3287671407063802,19.9
2016-02-04,1.89,22.26,73.51,1.47,0.3353494008382161,0.32717005411783856,21.4
2016-02-05,1.79,21.78,72.63,1.41,0.3294353485107422,0.3252754211425781,20.55
2016-02-06,1.31,22.39,71.52,1.42,0.32701873779296875,0.32329559326171875,22.22
2016-02-07,1.86,23.86,69.41,0.71,0.3185405731201172,0.32102012634277344,20.02
2016-02-08,2.04,24.74,70.63,1.19,0.32310040791829425,0.3190205891927083,20.84
2016-02-09,1.0,24.29,72.69,0.99,0.3148206075032552,0.3169930775960286,17.36
2016-02-10,4.35,23.78,76.06,1.24,0.31475067138671875,0.31523577372233075,19.88
2016-02-11,3.65,23.06,72.68,2.03,0.35428301493326825,0.314578374226888,20.75
2016-02-12,4.18,21.72,74.26,1.73,0.3475812276204427,0.3140939076741536,18.53
2016-02-13,14.38,22.09,78.16,1.22,0.3950665791829427,0.31771596272786456,18.65
2016-02-14,23.79,21.75,82.69,1.77,0.4586588541666667,0.3935057322184245,16.72
2016-02-15,8.34,21.41,82.59,1.57,0.46124267578125,0.4246317545572917,14.81
2016-02-16,2.72,24.11,72.18,0.6,0.4405638376871745,0.4233023325602214,20.3
2016-02-17,2.45,24.62,75.7,1.02,0.4294598897298177,0.417385737101237,21.36
2016-02-18,6.89,23.19,81.08,1.7,0.44404029846191406,0.41875457763671875,18.75
2016-02-19,3.6,22.25,75.97,2.04,0.435977300008138,0.4190692901611328,18.76
2016-02-20,8.44,21.74,79.18,2.03,0.4430917104085286,0.41864903767903644,16.78
2016-02-21,7.85,21.92,79.82,1.75,0.45246442159016925,0.4266001383463542,18.89
2016-02-22,6.29,22.18,78.11,1.34,0.44812901814778644,0.4291070302327474,17.58
2016-02-23,7.09,23.47,77.66,1.12,0.44919586181640625,0.4309991200764974,19.49
2016-02-24,1.77,24.1,75.55,0.89,0.4439201354980469,0.4316628774007161,17.81
2016-02-25,3.2,23.66,80.68,1.21,0.4333229064941406,0.4246050516764323,19.0
2016-02-26,6.23,22.3,81.07,1.9,0.4434394836425781,0.42354583740234375,17.29
2016-02-27,1.54,21.9,70.19,1.61,0.42902565002441406,0.42234166463216144,24.14
2016-02-28,2.64,22.01,74.2,1.81,0.4211737314860026,0.4152507781982422,19.62
2016-02-29,1.5,22.48,75.82,1.24,0.40881792704264325,0.4095147450764974,20.41
2016-03-01,4.76,22.83,79.94,1.41,0.4073645273844401,0.4042498270670573,19.7
2016-03-02,4.93,22.66,79.86,1.65,0.4288552602132161,0.4063027699788411,19.93
2016-03-03,8.48,22.55,81.23,1.65,0.4361756642659505,0.40923436482747394,18.37
2016-03-04,3.97,22.46,78.48,1.18,0.43883005777994794,0.41790326436360675,18.15
2016-03-05,4.32,22.63,80.51,1.07,0.43292681376139325,0.4171854654947917,13.9
2016-03-06,4.85,23.38,79.29,0.91,0.4447034200032552,0.4229297637939453,18.49
2016-03-07,2.17,23.36,76.02,0.45,0.4281304677327474,0.4196847279866536,16.9
2016-03-08,7.42,23.25,77.66,1.58,0.43669382731119794,0.41707738240559894,19.58
2016-03-09,0.22,22.53,66.81,1.68,0.4295419057210286,0.41974322001139325,25.13
2016-03-10,7.96,21.37,78.46,2.02,0.41282908121744794,0.4114329020182292,19.77
2016-03-11,9.02,21.14,85.42,2.05,0.455478032430013,0.42697588602701825,14.86
2016-03-12,1.59,20.48,76.48,1.67,0.4395790100097656,0.42738978068033856,23.86
2016-03-13,0.94,21.96,68.38,1.13,0.4148120880126953,0.41799672444661456,23.73
2016-03-14,2.2,23.31,67.98,0.58,0.402737299601237,0.4091351826985677,22.74
2016-03-15,3.61,23.62,75.63,0.97,0.4094778696695964,0.40371068318684894,21.59
2016-03-16,7.21,23.21,82.53,1.32,0.4276695251464844,0.4041099548339844,18.0
2016-03-17,20.66,23.01,87.62,1.38,0.4408486684163411,0.42693646748860675,15.26
2016-03-18,6.12,22.8,85.83,1.43,0.4457085927327474,0.4260552724202474,14.93
2016-03-19,3.22,24.22,76.87,1.02,0.44300079345703125,0.4274330139160156,22.71
2016-03-20,0.93,25.25,72.38,0.48,0.42302195231119794,0.4222087860107422,22.69
2016-03-21,0.9,25.03,74.43,0.83,0.4066047668457031,0.4145558675130208,22.69
2016-03-22,2.03,23.03,80.12,1.9,0.3957996368408203,0.40709177652994794,19.16
2016-03-23,0.03,22.43,70.46,1.71,0.38749059041341144,0.4009024302164714,23.85
2016-03-24,0.98,22.28,74.29,1.45,0.36786651611328125,0.39253679911295575,24.18
2016-03-25,2.38,23.42,73.57,1.4,0.3623453776041667,0.385098139444987,25.23
2016-03-26,7.08,23.1,76.93,1.53,0.3789285024007161,0.37950706481933594,22.18
2016-03-27,9.53,23.56,78.86,1.67,0.4199625651041667,0.3822625478108724,21.11
2016-03-28,4.86,23.88,73.85,1.37,0.4317557017008464,0.39998753865559894,23.26
2016-03-29,2.64,23.77,75.07,1.16,0.41825612386067706,0.401455561319987,22.23
2016-03-30,20.21,23.53,80.16,1.11,0.42459996541341144,0.40571848551432294,17.45
2016-03-31,3.65,23.88,75.43,0.16,0.4086774190266927,0.41920026143391925,18.51
2016-04-01,18.31,24.13,79.97,0.44,0.4570121765136719,0.4255841573079427,20.08
2016-04-02,18.08,23.54,83.83,0.34,0.448733647664388,0.4436543782552083,20.11
2016-04-03,3.46,23.04,78.72,1.01,0.46069590250651044,0.451504389444987,22.17
2016-04-04,4.1,22.61,82.03,1.54,0.4465281168619792,0.4442240397135417,21.8
2016-04-05,6.03,22.19,86.58,1.15,0.4583314259847005,0.4435170491536458,13.11
2016-04-06,4.49,22.7,83.02,1.48,0.4568792978922526,0.4470996856689453,19.71
2016-04-07,6.18,22.79,85.58,1.48,0.45721435546875,0.44675254821777344,18.78
2016-04-08,2.18,23.35,83.78,1.38,0.4476458231608073,0.4446697235107422,18.75
2016-04-09,7.59,22.89,87.23,1.65,0.4563751220703125,0.4440759023030599,13.8
2016-04-10,6.82,22.8,85.13,1.77,0.4602953592936198,0.44750022888183594,15.08
2016-04-11,7.21,22.19,82.69,1.78,0.4605903625488281,0.4497642517089844,19.66
2016-04-12,11.06,22.33,82.04,1.2,0.4608268737792969,0.4519488016764323,21.19
2016-04-13,18.83,21.83,89.74,0.83,0.4484659830729167,0.44545618693033856,15.1
2016-04-14,9.87,22.27,86.75,0.78,0.4443225860595703,0.44951311747233075,18.11
2016-04-15,5.47,22.57,81.81,0.77,0.46303367614746094,0.4507935841878255,22.62
2016-04-16,29.19,23.09,86.79,0.83,0.4674676259358724,0.4557342529296875,17.85
2016-04-17,42.17,23.65,82.2,0.24,0.4722137451171875,0.4623870849609375,19.37
2016-04-18,9.94,23.19,87.58,0.41,0.4759012858072917,0.46080271402994794,13.42
2016-04-19,18.24,23.21,85.95,0.38,0.4651641845703125,0.45071983337402344,14.93
2016-04-20,6.14,23.55,86.24,0.5,0.45871543884277344,0.44507408142089844,17.24
2016-04-21,15.91,23.72,85.05,0.29,0.46574147542317706,0.45155080159505206,14.52
2016-04-22,54.32,23.71,86.37,0.48,0.47720082600911456,0.46676381429036456,15.46
2016-04-23,7.95,23.98,84.09,0.13,0.4642009735107422,0.473538080851237,13.69
2016-04-24,13.95,23.52,86.48,0.07,0.4830182393391927,0.4779243469238281,11.22
2016-04-25,11.89,22.56,86.67,0.09,0.473141352335612,0.48056666056315106,11.01
2016-04-26,10.67,23.3,84.33,0.31,0.4220314025878906,0.43854649861653644,17.67
2016-04-27,42.01,22.8,88.61,0.08,0.4658654530843099,0.4720967610677083,15.22
2016-04-28,11.95,23.15,86.38,0.15,0.468020757039388,0.4494183858235677,13.81
2016-04-29,20.72,22.85,88.04,0.26,0.4654134114583333,0.47654151916503906,17.77
2016-04-30,14.95,23.2,85.62,0.13,0.4403788248697917,0.4636395772298177,16.96
2016-05-01,16.57,22.94,86.68,0.38,0.45361582438151044,0.4692026774088542,17.63
